0.023349
0.000093
0.000141
0.000198
0.000083
0.000114
0.000089
0.000094
0.000051
0.000011
0.000024
0.000045
0.000045
0.000005
0.000009
0.000016
0.000003
0.000002
0.000011
0.000008
0.000011
0.000009
0.000006
0.000007
0.000009
