1.189881
0.013132
0.014691
0.011058
0.009359
0.007244
0.006762
0.005117
0.003989
0.003005
0.002460
0.001435
0.001385
0.000855
0.001159
0.001056
0.001157
0.001069
0.000958
0.001080
0.000937
0.001133
0.000973
0.000879
0.001028
